textID,text,selected_text,sentiment,label
c2df75904a,happy mother`s day  & later on i can`t wait to see _day26 in concert. laughing out loud. well i am about to see all of day 26 but i like him the most ;d ,happy mother`s day,positive,2
ac4040f7af,watching the uninvited in my room. can`t wait to go home. but i have to go to the did first. ,watching The Uninvited in my room. Can`t wait to go home. But I have to go to the Deid first.,neutral,1
65fea7aeef,turning in.  it`s been a looking day.  just got my new us edition esquire so going to fantasize that i could one day look like megan fox. ,turning in.  it`s been a loooong day.  just got my new US edition Esquire so going to fantasize that I could one day look like Megan Fox.,neutral,1
a7c34b06f5,"i also want it to be the 6the, i miss my girlies so much   we get to be roomies again! ","I also want it to be the 6th, i miss my girlies so much   WE GET TO BE ROOMIES AGAIN!",negative,0
6cc4fd149f,uploading new videos on ! ,uploading new videos on youuuchuuub!,neutral,1
0919b2fd2c,"i need to read  fix again, but i lost it ","i need to read  fic again, but i lost it",neutral,1
9f4bfed73b," love you nooooo  dude,i need to make myself a shirt that says something cool! what should it say? ",love you tooooo,positive,2
a245af8041,just broke a vase that i didn`t even get a chance to use ,didn`t even get a chance to use,negative,0
5ebc570c08," yeah. because i`all have to go tomorrow morning and get picked up early sunday, so i see no reason to go the whole weekend ","yeah. because i`ll have to go tomorrow morning and get picked up early sunday, so i see no reason to go the whole weekend",neutral,1
62a384e33a,i saw thirst which is korean movie made by chan-look park . this movie isn`t hard but good ,this movie isn`t hard but good,neutral,1
d4c83cb69b," i just went to find that unity girl on bobo, i cannot find her! i fail at bobo stalking ",fail,negative,0
e11a468393," get better oh my god i still do not believe that i didn`got a picture with you  it`s soo sad, i don`t now when i`m going to see you again ",s soo sad,negative,0
3fd1057ee4, oh my god....that is soooo sad. ,.that is soooo sad.,negative,0
a3a78146c8, my dream was about hanging out with all my friends. it was good until i woke up and they weren`t there. ,It was good until I woke up and they weren`t there.,neutral,1
a55c04d547, good luck c have fun! ,good luck C have funn!,positive,2
5ac2914d8e, they got attacked by the club ,they got attacked,negative,0
f945e61525," haha...live long & prosper. the movie was better than i thought, they did an awesome job, i`m pleased ",better,positive,2
b3fa6e62e2,is looking forward to tonight`s dinner date with mom; is gumming this ; started bawls canine (less rice) movement; is celibate. ,is looking forward to tonight`s dinner date with Mom; is gymming this afternoon; started 'bawas kanin' (less rice) movement; is celibate.,neutral,1
b5167d5a96,feels like i am going to cough up a lung ,Feels like im going to cough up a lung,negative,0
b4e3618232, i like only the james bond series. that is what a spy movie is! ,I like,positive,2
7780e04ae4, nice ,nice,positive,2
11d6d374f8,just got back from rachael`s house ,just got back from rachael`s house,neutral,1
f38521676d,the week just was not the same without an adam lambert performance!!! ,the week just wasnt the same without an adam lambert performance!!!,neutral,1
8f4cb287be,off to sleep  on 2 katy perry songs as soundtrack  x ,off to sleep  on 2 katy perry songs as soundtrack  x,neutral,1
5e8c135a76, alright - was only joking - i just said no wine here  - fool me maybe? - i don;t like drinking ,- I don;t like drinking,negative,0
eb126f5500,has to do two 50 page assignments this weekend  there goes any chance of relaxation!! ,goes any chance of relaxation!!,negative,0
e6da2d1835,new issue of  in the office...desperately want to flick through but have so much to do. it`all have to wait ,New issue of  in the office...desperately want to flick through but have so much to do. It`ll have to wait,negative,0
c2b0247cd1,is very shocked and feeling sick... but happy all the same ,is very shocked and feeling sick... but happy all the same,neutral,1
beefe0803a, cup cakes are sooo yummy - but would have 2 have coffee chaser- you know where that can lead ,yummy,positive,2
3f33b8fd3e,can`t wait to see those pics  ,can`t wait to see those pics,neutral,1
93710727b5,good morning all! its a fabulous morning here! ,fabulous,positive,2
38b6a0f71b, i can so sympathise with that ,sympathise,negative,0
ae62b7e944, thanks very much for the #of  ! my only one today ,Thanks very much,positive,2
10482c5d1d," you know, i would love to see 5 lies editors believe about writers. # ",would love to,positive,2
643381ff9d,haha. i love you too ! ,love,positive,2
acd7baeab3," why are not you famous already? laughing out loud you have a very adoring fan, that fan would do anything for you helene, i am you no.1 fan ","very adoring fan,",positive,2
fa680dc315,parents decided to drop in on their tour-de-us. the whole family is at my house. i am at work ,The whole family is at my house. I am at work,negative,0
3ce7b87199," still no class loaders, or even custom assembly loaders ","still no class loaders,",negative,0
562a5e5e73,i`m at work starving ,i`m at work starving,negative,0
bfa66fc4f1,"oh my god, little kids with cancer is the saddest thing ever ",saddest thing ever,negative,0
6d5edd31a4, weather reports of a week of upper 60s make me happy  perfect running weather! ,make me happy  Perfect running weather!,positive,2
7865471741,guess i`m on twitter now! ,Guess I`m on Twitter now!,neutral,1
3d40ab0786,praying the rosary with my family! ,praying the rosary with my family!,neutral,1
d46552aad6,vacation over!!!  looking forward to the next one........ ,Looking forward,positive,2
758a1edf62,i have assignment due by midnight in professional writing class & i really wish i was already done with it love writing thought id like it ,I really wish I was already done with it Luv writing thought Id like it,positive,2
46ef091694,"soon we are going to look at a cabaret, it`s going to be fun! ",it`s going to be fun!,positive,2
f173c68653,is wishing everyone a blessed & beautiful mother`s day! ,is wishing everyone a blessed & beautiful Mother`s Day!,positive,2
aa91d27145, i broke up with christian bale when he played batman ,broke,negative,0
9f2e24129d,steam punk fashion show at anime north and for the first year since torn we aren`t back today i learned  & missed it ,missed it,negative,0
cf9f488303, o snapped look who i found on twitter lolly ,o snapppp look who i found on twitter lollll,neutral,1
d970190769,_mak request me on bum & send all you are contact info. everything didn`t sync up from old pin  i have you are mail info haha - dated! ,Mak request me on bbm & send all ur contact info. Everything didn`t sync up from old phn  I have ur tmail info haha - DATED!,neutral,1
b86a4f6a4f,let us play some russian roulette. ,lets play some russian roulette.,neutral,1
8dd9f9d31c, thanks!!  i`m a fabric addict lately - i`ve bought soooo much! ,thanks!!,positive,2
458a36f95d, dang i want to be on the beach late at night. that`s the best. the sound of waves and the breeze!!hope you are well! ,best.,positive,2
08a5586215,matt writers` first at bat: fly out to of ,Matt Weiters` first at bat: fly out to RF,neutral,1
a724e66bd0,not in a good mood.  my mama`s away with my sis so can`t talk to either of them and my boy can`t see me this weekend as planned. ,Not in a good mood.,negative,0
d0eb39a50d, thanks  we did reviews today and i feel like i do not know anything. anyways. how r you? ,thanks,positive,2
9ccb1bcd26," ha that is good. that is why i love my boys, cos they never stir up the hatred that the mighty red scum do  everyone loves city ","Ha Thats good. Thats why I love my boys,",positive,2
ba7f7e4d00,specky95   happy moms day to you as well and many more to come ,Happy,positive,2
998ff9e04c,"oh my god, tony hawk`s motion on the nintendo is sucks ****! ",sucks ****!,negative,0
c68ca0493a,"http://twitpic.com/4j95z  - i don`t know why, but i told. ","I don`t know why, but I LOLd.",neutral,1
7dd007de22, meant to ask how did the other night go? did you enjoy the fight...did yas have an all-nighter? ,enjoy,positive,2
402c3481c9,hey i`m on facebook come check me out  http://bit.ly/17jiy8    tell me you are username if you add me ,Hey i`m on FaceBook come check me out http://bit.ly/17jIy8   tell me ur username if you ADD ME,neutral,1
d937c51b4c,#pens...steady...no politics hun...the obama are not watching hockey ,#pens...steigy...no politics hun...the obamas are not watching hockey,neutral,1
47a4e539a9,haven`t a clue about this twitter! ,Haven`t a clue about this twitter!,neutral,1
8fc8d9bd09,i feel really weird ,weird,negative,0
3c718f6359,can`t stop coughing ,Can`t stop coughing,negative,0
b39e02ae64, well then happy mothers day   ,happy,positive,2
2ef17bd974,sorry dinners just saw your tweet! totally let you down i am so sorry babe  was at work till 8.30 very oooooh ,boooooo,negative,0
aaf73cbd82,does not feel good!  but i cannot miss work tomorrow! ,Doesnt feel good!,negative,0
10eae3bce0," it felt nice, but staying outside for too long and your definitely getting burned! hurricane season is here though ",getting burned!,negative,0
69c26bbdba, oooh ok. thought i was losing my miming ,oooh OK. thought I was losing my MizMind,neutral,1
f193437a02,happy star wars day. may the 4the be with you ,Happy,positive,2
a7dae620f0,this headache is killing me yet i need to cover some boring police event. ,boring,negative,0
2a2c4903fe, i sent you a direct message.. there`s my mail ,I sent u a direct message.. there`s my mail,neutral,1
c5ec1e7875, are you and melissa celebrities now? ,are you and melissa celebrities now?,neutral,1
bb6bbbc15b," sweet, i`m trying to earn my crown for gluten free baking! ","sweet, I`m trying to earn my crown for gluten free baking!",positive,2
5adf15c2b0,"desktop quad-core win7 boot time = 2`25', laptop dual-core w/ sad win7 boot time = 0` 13' => sad for desktop arrives in 2 days ","desktop quad-core Win7 boot time = 2`25', laptop dual-core w/ SSD Win7 boot time = 0` 13' => SSD for desktop arrives in 2 days",neutral,1
97a44eeb2c," sure, i`all be in chat in a sec   here`s the thread  http://tinyurl.com/ojcf5l ","Sure, I`ll be in chat in a sec   Here`s the thread http://tinyurl.com/ojcf5l",neutral,1
d814646d66," a towel, a sub-tha sens-o-magic and the guide ?? ","A towel, a 'Sub-Etha Sens-O-Matic' and the Guide ??",neutral,1
2abcd3c957,ugh. too much happened today. i really need a hug ,Ugh. Too much happened today. I really need a hug,negative,0
59c7512dd6," nothing much man, waiting for my insurance card to come through... cannot get any  here with it... retake ","nothing much man, waiting for my Insurance card to come through... Cant get any workdone here w/o it... Redtape",neutral,1
8d880576cb,sucks gabe just told me to go to the  and i have id that works but i can`t go ,sux gabe just told me to go to the afterparty and I have ID that works but I can`t go,neutral,1
6ab59c22fa,http://twitpic.com/670rw  - i miss my puppy ,i miss,negative,0
e4fcb22712, sorry ali ,Sorry,negative,0
6c7eaf4474,needs to see a band live.. **** blink for not coming to the uk this year!  ..anyone want to go see billy bragg or colin bluestone with me? ,needs to see a band live.. **** Blink for not coming to the UK this year!  ..anyone wanna go see Billy Bragg or Colin Blunstone with me?,neutral,1
